img_pair,is_related
face05508.jpg-face01210.jpg,0.034397345036268234
face05750.jpg-face00898.jpg,0.7805854678153992
face05820.jpg-face03938.jpg,0.8558852076530457
face02104.jpg-face01172.jpg,0.8543631434440613
face02428.jpg-face05611.jpg,0.6325780153274536
face01219.jpg-face00274.jpg,0.3003731369972229
face04262.jpg-face00555.jpg,0.6932909488677979
face03697.jpg-face01892.jpg,0.7888942360877991
face03524.jpg-face00319.jpg,0.6423457860946655
face03410.jpg-face05368.jpg,0.15873809158802032
face00292.jpg-face06004.jpg,0.5132003426551819
face00353.jpg-face01203.jpg,0.5597176551818848
face03140.jpg-face05223.jpg,0.1932065337896347
face02915.jpg-face03312.jpg,0.5202707052230835
face03012.jpg-face04103.jpg,0.030089514330029488
face02240.jpg-face02336.jpg,0.8164992332458496
face02131.jpg-face05209.jpg,0.7421747446060181
face04105.jpg-face01209.jpg,0.27554434537887573
face03565.jpg-face02509.jpg,0.5844927430152893
face02836.jpg-face01540.jpg,0.13726742565631866
face02832.jpg-face05386.jpg,0.5288563966751099
face02596.jpg-face02913.jpg,0.6215079426765442
face02231.jpg-face05835.jpg,0.7027311325073242
face00451.jpg-face03664.jpg,0.47050365805625916
face01644.jpg-face01682.jpg,0.13893817365169525
face03988.jpg-face03379.jpg,0.5686185956001282
face00908.jpg-face05944.jpg,0.24302825331687927
face05117.jpg-face03498.jpg,0.559849202632904
face05466.jpg-face02942.jpg,0.5088609457015991
face01537.jpg-face00187.jpg,0.7084910869598389
face03609.jpg-face05219.jpg,0.1438685953617096
face04820.jpg-face04526.jpg,0.11520159989595413
face05963.jpg-face00176.jpg,0.6271282434463501
face04372.jpg-face03101.jpg,0.5204184055328369
face01496.jpg-face04980.jpg,0.6663549542427063
face04215.jpg-face01123.jpg,0.03584839776158333
face02624.jpg-face05000.jpg,0.528071939945221
face04434.jpg-face03376.jpg,0.5562981367111206
face03417.jpg-face03461.jpg,0.656936764717102
face03142.jpg-face00593.jpg,0.6710777878761292
