img_pair,is_related
face05508.jpg-face01210.jpg,0.21181224382539832
face05750.jpg-face00898.jpg,1.1850498848491247
face05820.jpg-face03938.jpg,1.054505699210697
face02104.jpg-face01172.jpg,1.0953546166419983
face02428.jpg-face05611.jpg,0.47998314516411894
face01219.jpg-face00274.jpg,0.08504550105943857
face04262.jpg-face00555.jpg,0.6522145807329152
face03697.jpg-face01892.jpg,0.6574865896254778
face03524.jpg-face00319.jpg,0.347650160424463
face03410.jpg-face05368.jpg,0.33016290320342195
face00292.jpg-face06004.jpg,0.4138412247929308
face00353.jpg-face01203.jpg,0.6942218492428461
face03140.jpg-face05223.jpg,0.3241269221115443
face02915.jpg-face03312.jpg,0.7832804885175494
face03012.jpg-face04103.jpg,0.15185459564802126
face02240.jpg-face02336.jpg,1.1482605404324
face02131.jpg-face05209.jpg,0.9944805900255839
face04105.jpg-face01209.jpg,0.2738820177813371
face03565.jpg-face02509.jpg,0.4945035427808761
face02836.jpg-face01540.jpg,0.08489725588717384
face02832.jpg-face05386.jpg,0.8164265122678546
face02596.jpg-face02913.jpg,0.273966079558401
face02231.jpg-face05835.jpg,0.7770853895280095
face00451.jpg-face03664.jpg,0.48303094589047957
face01644.jpg-face01682.jpg,0.30492531121449745
face03988.jpg-face03379.jpg,0.7453298949533038
face00908.jpg-face05944.jpg,0.2772893309075799
face05117.jpg-face03498.jpg,0.9250247776508331
face05466.jpg-face02942.jpg,0.3368813834256596
face01537.jpg-face00187.jpg,0.46065114769670695
face03609.jpg-face05219.jpg,0.04127279857958551
face04820.jpg-face04526.jpg,0.34162804608543706
face05963.jpg-face00176.jpg,0.843725664748086
face04372.jpg-face03101.jpg,0.5451482981443405
face01496.jpg-face04980.jpg,0.4049714882340696
face04215.jpg-face01123.jpg,0.11151690521122264
face02624.jpg-face05000.jpg,0.3162221380302475
face04434.jpg-face03376.jpg,0.31370494100135854
face03417.jpg-face03461.jpg,0.7006515446636413
face03142.jpg-face00593.jpg,0.8624536312288709
face00094.jpg-face04094.jpg,1.1255484819412231
face05700.jpg-face03910.jpg,0.042925531477926
face03620.jpg-face03203.jpg,1.0493003461096022
face05074.jpg-face03806.jpg,0.6588563604487314
face03836.jpg-face05917.jpg,0.7752352895008193
face04495.jpg-face02846.jpg,1.2526192002826269
face01690.jpg-face01033.jpg,0.39366090628835887
face01766.jpg-face06057.jpg,0.3254935702360752
face04896.jpg-face01845.jpg,0.854318446583218
face05468.jpg-face04688.jpg,0.2595024957198701
face00293.jpg-face02930.jpg,0.5523782649801836
face05980.jpg-face03965.jpg,0.5320022453864416
face02066.jpg-face01778.jpg,0.12220426531793127
face00710.jpg-face02119.jpg,0.3138952357775351
face03708.jpg-face06116.jpg,0.9866021739112005
face01825.jpg-face04134.jpg,0.14986031543877384
face00018.jpg-face03702.jpg,0.3376418294713706
face05351.jpg-face00003.jpg,0.23668298621972395
face03438.jpg-face05696.jpg,1.1359992490874395
face05666.jpg-face02015.jpg,0.23675664928224352
face05517.jpg-face02936.jpg,0.08658694032476438
face03531.jpg-face01422.jpg,0.5913737002346251
face00762.jpg-face01849.jpg,0.5493006582061449
face00233.jpg-face01504.jpg,0.5140862084097333
face02171.jpg-face04218.jpg,0.5917857984701792
face01617.jpg-face00906.jpg,0.41238591571648914
face00656.jpg-face00790.jpg,0.045960788733231665
face01298.jpg-face03118.jpg,0.7250504510270224
face02603.jpg-face05437.jpg,0.6438776055971781
face01623.jpg-face03582.jpg,0.8546608860294024
face00517.jpg-face04211.jpg,0.37638255788220293
face03682.jpg-face04838.jpg,0.02555946175093809
face05305.jpg-face02194.jpg,0.2732426166298359
face00841.jpg-face00906.jpg,0.41407478962921435
face05493.jpg-face02508.jpg,0.1986811883333656
face03948.jpg-face05516.jpg,0.23601055641969038
face05588.jpg-face00543.jpg,0.45190504788317615
face00810.jpg-face02910.jpg,0.29022520821955466
face03021.jpg-face03627.jpg,0.1639244249090552
face04971.jpg-face01655.jpg,0.1812163156508985
face04719.jpg-face03788.jpg,0.7484942062033547
face03402.jpg-face04336.jpg,0.9782991806666056
face06068.jpg-face00384.jpg,0.9724254144562616
face04103.jpg-face01972.jpg,0.6028506524033016
face00331.jpg-face00411.jpg,0.037685513994397735
face00854.jpg-face03592.jpg,0.4998199774159325
face03343.jpg-face02264.jpg,0.86460303929117
face01959.jpg-face00060.jpg,0.14254962340055494
face02928.jpg-face05094.jpg,0.13847996584243236
face00224.jpg-face04154.jpg,0.7696743615799481
face00908.jpg-face05554.jpg,0.06086554978456757
face00575.jpg-face02530.jpg,1.1973990400632222
face00171.jpg-face02170.jpg,0.31943161814059645
face03640.jpg-face04729.jpg,0.4631714372792177
face00549.jpg-face01264.jpg,0.2906897948543903
face05053.jpg-face04330.jpg,0.37344941882313126
face00099.jpg-face01930.jpg,0.1270613230396217
face04561.jpg-face00921.jpg,1.2001459068722196
face04380.jpg-face03551.jpg,0.02039441045422816
face02137.jpg-face04891.jpg,0.4745592882649765
face01084.jpg-face02672.jpg,0.29493899409943775
face05050.jpg-face05970.jpg,0.5401519785324732
face04706.jpg-face04695.jpg,0.08387046737607302
face04537.jpg-face00012.jpg,0.6270437720749112
face01741.jpg-face05524.jpg,0.02714202283985077
face04312.jpg-face04329.jpg,0.8274067077371811
face05177.jpg-face03334.jpg,0.4252781867980957
face02753.jpg-face05441.jpg,0.29524889816012645
face01344.jpg-face03369.jpg,0.017004147094363865
face02149.jpg-face02687.jpg,0.3045932049345639
face01294.jpg-face05177.jpg,0.10466622806982027
face02458.jpg-face01336.jpg,0.6979277034600576
face02952.jpg-face03460.jpg,0.12503806356754563
face04084.jpg-face03649.jpg,0.5596172627475527
face04886.jpg-face04348.jpg,0.4546727645728323
face05409.jpg-face01611.jpg,0.24887873811854253
face04729.jpg-face05873.jpg,1.1854686869515314
face01135.jpg-face04142.jpg,0.974334928724501
face05643.jpg-face02054.jpg,0.6656885697609848
